58,5.00,48.786772,47.151483,43.354143,42.715313,60.271673,90.691293
59,5.00,38.695316,60.807258,59.913750,2.220919,66.755196,16.054832
60,5.00,43.034654,54.321527,58.718678,16.045610,9.451792,81.905010
61,5.00,41.406672,65.447703,44.048378,82.786912,44.372626,65.371665
62,5.00,47.193798,54.770983,40.390878,99.484172,11.291897,39.426862
63,5.00,40.796743,27.927310,44.340304,60.778102,47.927214,14.918025
64,5.00,48.145499,31.680924,28.921744,36.242246,46.228341,21.708249
65,5.00,40.257190,61.282784,52.493629,95.051594,79.117611,45.421183
66,5.00,39.099527,48.735694,45.641451,58.637907,83.198904,78.277953
67,5.00,36.115651,36.896510,33.196152,92.920637,73.264540,30.886063
68,5.00,50.389569,44.295865,65.332454,87.723906,12.211293,4.673251
69,5.00,52.331966,52.187135,55.046322,18.385323,93.323260,36.514667
70,5.00,40.829165,33.014458,63.375331,22.963136,17.541135,29.337719
71,5.00,55.585176,52.464959,61.902526,26.744603,54.825937,47.607481
72,5.00,36.993197,71.909603,56.131994,55.705997,33.414771,90.830791
73,5.00,42.161355,47.916931,38.752251,1.830733,94.018121,84.241832
74,5.00,56.283847,48.080232,58.905367,40.500950,44.597313,48.238870
75,5.00,66.234626,48.607463,39.561398,11.462372,35.500150,82.004055
76,5.00,53.115636,43.623687,49.117734,3.546720,61.127722,69.311095
77,5.00,50.776811,47.572327,54.492898,82.641510,43.518456,43.269334
78,5.00,46.189617,53.387527,34.829037,44.422101,5.120145,45.569428
79,5.00,47.068861,52.391727,60.143666,53.533625,61.637365,34.731686
80,5.00,50.734603,45.881426,61.488046,18.890754,93.701681,74.929586
81,5.00,38.567733,56.404305,37.443516,73.260832,80.549443,16.728573
82,5.00,50.429884,57.839601,53.462606,90.691321,10.119689,60.422350
83,5.00,44.006827,48.958976,47.417875,3.994977,49.535876,20.603763
84,5.00,60.865358,43.282871,61.917008,8.875821,93.859850,40.947473
85,5.00,32.850787,43.700333,68.653907,74.599327,39.306872,4.346131
86,5.00,59.049823,72.417059,57.763743,36.706050,80.197949,73.736737
87,5.00,58.459297,43.034488,42.500530,2.888447,79.504304,61.155465
88,5.00,44.607139,34.168102,31.158538,65.468603,89.971532,15.352334
89,5.00,49.350413,50.077659,37.591929,4.732795,54.648057,69.437848
90,5.00,30.209771,63.712416,37.604406,57.292653,33.415050,5.870710
91,5.00,41.553827,67.850539,50.661483,66.240467,86.239850,10.908862
92,5.00,46.527502,53.154256,54.390191,24.555354,65.529899,42.730632
93,5.00,48.794918,36.445897,58.412126,20.877474,9.326101,52.400611
94,5.00,64.170353,47.878390,67.568926,39.373536,71.355239,92.865492
95,5.00,60.065838,60.856413,56.724178,86.103411,57.616657,21.480034
96,5.00,49.098486,41.257199,62.220782,60.116423,28.647366,38.280367
97,5.00,58.444609,67.112723,34.104740,88.748269,75.285159,76.431767
98,5.00,59.170229,42.718861,56.567676,71.751025,37.452329,33.762647
99,5.00,57.486119,30.071176,61.222999,26.487195,36.553247,58.656986
